HitID	URL	QuestionText	QuestionVariable	Answer	Condition	Knowledge	Comment	IsSkip	Debug_AnnotationFrom	Debug_RawText	Debug_HasOverride	QuestionTextProcessed	QuestionVariableExpand	ConditionExpand	HasLabelBackIssue	LabelBackIssue	hasAdhocFixForLabelBack
167052464	https://socratic.org/questions/please-help-an-equilibrium-mixture-of-28g-h2-and-140g-br2-is-heated-in-a-4-01-ve	An equilibrium mixture of 28 g H2 and 140 g Br2 is heated in a 4.01 L vessel at 1400 K. At equilibrium, the vessel is found to contain 1.1 g of HBr. Calculate Kc? H2(g) + Br2(g) <=> 2 HBr(g)	[{"type":"physical unit","value":"Kc [OF] the reaction"}]	[{"type":"physical unit","value":"7.71 × 10^(-6)"}]	[{"type":"chemical equation","value":"H2(g) + Br2(g) <=> 2 HBr(g)"},{"type":"physical unit","value":"Mass [OF] H2 [=] \\pu{28 g}"},{"type":"physical unit","value":"Mass [OF] Br2 [=] \\pu{140 g}"},{"type":"physical unit","value":"Volume [OF] the vessel [=] \\pu{4.01 L}"},{"type":"physical unit","value":"Temperature [OF] the vessel [=] \\pu{1400 K}"},{"type":"physical unit","value":"Mass [OF] HBr [=] \\pu{1.1 g}"},{"type":"other","value":"At equilibrium, the vessel is found to HBr."}]	[]		0	QAReview	An equilibrium mixture of #"28 g"# #"H"_2# and #"140 g"# #"Br"_2# is heated in a #"4.01-L"# vessel at #"1400 K"#. At equilibrium, the vessel is found to contain #"1.1 g"# of #"HBr"#. Calculate #K_c# ?  	0	An equilibrium mixture of 28 g H2 and 140 g Br2 is heated in a 4.01 L vessel at 1400 K. At equilibrium, the vessel is found to contain 1.1 g of HBr. Calculate Kc? H2(g) + Br2(g) <=> 2 HBr(g)	[{"type":"physical unit","value":"Kc [OF] the reaction","valueExpand":[{"tag":"property_qv","content":"Kc","slot":"ActionToClass"},{"tag":"subject_qv","content":"the reaction","slot":"-1_-1"}]}]	[{"type":"chemical equation","value":"H2(g) + Br2(g) \u003c=\u003e 2 HBr(g)","valueExpand":[{"tag":"ce_condition","content":"H2(g) + Br2(g) \u003c=\u003e 2 HBr(g)","slot":"163_190"}]},{"type":"physical unit","value":"Mass [OF] H2 [=] \\\\pu{28 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"H2","slot":"31_33"},{"tag":"value_condition","content":"28 g","slot":"26_30"}]},{"type":"physical unit","value":"Mass [OF] Br2 [=] \\\\pu{140 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"Br2","slot":"44_47"},{"tag":"value_condition","content":"140 g","slot":"38_43"}]},{"type":"physical unit","value":"Volume [OF] the vessel [=] \\\\pu{4.01 L}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"the vessel","slot":"104_114"},{"tag":"value_condition","content":"4.01 L","slot":"63_69"}]},{"type":"physical unit","value":"Temperature [OF] the vessel [=] \\\\pu{1400 K}","valueExpand":[{"tag":"property_condition","content":"Temperature","slot":"ActionToClass"},{"tag":"subject_condition","content":"the vessel","slot":"104_114"},{"tag":"value_condition","content":"1400 K","slot":"80_86"}]},{"type":"physical unit","value":"Mass [OF] HBr [=] \\\\pu{1.1 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"HBr","slot":"144_147"},{"tag":"value_condition","content":"1.1 g","slot":"135_140"}]},{"type":"other","value":"At equilibrium, the vessel is found to HBr.","valueExpand":[{"tag":"other_condition","content":"At equilibrium, the vessel is found to HBr.","slot":"ActionToClass"}]}]	1		0
167052466	https://socratic.org/questions/what-is-the-molarity-of-2-moles-of-a-compound-dissolved-in-4-l-of-water	What is the molarity of 2 moles of a compound dissolved in 4 L of water?	[{"type":"physical unit","value":"Molarity [OF] compound [IN] M"}]	[{"type":"physical unit","value":"0.50 M"}]	[{"type":"physical unit","value":"Mole  [OF] a compound [=] \\pu{2 moles}"},{"type":"physical unit","value":"Volume [OF] water [=] \\pu{4 L}"},{"type":"other","value":"a compound dissolved in 4 L of water."}]	[]		0	QAReview	What is the molarity of 2 moles of a compound dissolved in 4 L of water? 	0	What is the molarity of 2 moles of a compound dissolved in 4 L of water?	[{"type":"physical unit","value":"Molarity [OF] compound [IN] M","valueExpand":[{"tag":"property_qv","content":"Molarity","slot":"ActionToClass"},{"tag":"subject_qv","content":"compound","slot":"37_45"},{"tag":"unit_qv","content":"M","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Mole  [OF] a compound [=] \\\\pu{2 moles}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"a compound","slot":"35_45"},{"tag":"value_condition","content":"2 moles","slot":"24_31"}]},{"type":"physical unit","value":"Volume [OF] water [=] \\\\pu{4 L}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"water","slot":"66_71"},{"tag":"value_condition","content":"4 L","slot":"59_62"}]},{"type":"other","value":"a compound dissolved in 4 L of water.","valueExpand":[{"tag":"other_condition","content":"a compound dissolved in 4 L of water.","slot":"ActionToClass"}]}]	0		0
167052468	https://socratic.org/questions/58ddcd467c01490435f39c24	An 8.8 g mass of propane is completely combusted. What mass of carbon dioxide will result?	[{"type":"physical unit","value":"Mass [OF] carbon dioxide [IN] g"}]	[{"type":"physical unit","value":"26.46 g"}]	[{"type":"physical unit","value":"Mass [OF] propane [=] \\pu{8.8 g}"},{"type":"other","value":"Completely combusted"}]	[]		0	QAReview	An #8.8*g# mass of propane is completely combusted.  What mass of carbon dioxide will result?	0	An 8.8 g mass of propane is completely combusted. What mass of carbon dioxide will result?	[{"type":"physical unit","value":"Mass [OF] carbon dioxide [IN] g","valueExpand":[{"tag":"property_qv","content":"Mass","slot":"ActionToClass"},{"tag":"subject_qv","content":"carbon dioxide","slot":"63_77"},{"tag":"unit_qv","content":"g","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Mass [OF] propane [=] \\\\pu{8.8 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"propane","slot":"17_24"},{"tag":"value_condition","content":"8.8 g","slot":"3_8"}]},{"type":"other","value":"Completely combusted","valueExpand":[{"tag":"other_condition","content":"Completely combusted","slot":"ActionToClass"}]}]	0		0
167052469	https://socratic.org/questions/a-certain-beverage-contains-7-700-ethanol-c-2h-6o-by-mass-what-volume-of-this-be	A certain beverage contains 7.700% ethanol (C2H6O) by mass. What volume of this beverage in milliliters contains 3.150 moles of ethanol?	[{"type":"physical unit","value":"Volume [OF] this beverage [IN] milliliters"}]	[{"type":"physical unit","value":"1909.04 milliliters"}]	[{"type":"physical unit","value":"Mole [OF] C2H6O [=] \\pu{3.150 moles}"},{"type":"physical unit","value":"percent composition [OF] C2H6O in the beverage [=] \\pu{7.700%}"}]	[]		0	QAReview	A certain beverage contains 7.700% ethanol #(C_2H_6O)# by mass. What volume of this beverage in milliliters contains 3.150 moles of ethanol? 	0	A certain beverage contains 7.700% ethanol (C2H6O) by mass. What volume of this beverage in milliliters contains 3.150 moles of ethanol?	[{"type":"physical unit","value":"Volume [OF] this beverage [IN] milliliters","valueExpand":[{"tag":"property_qv","content":"Volume","slot":"ActionToClass"},{"tag":"subject_qv","content":"this beverage","slot":"75_88"},{"tag":"unit_qv","content":"milliliters","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Mole [OF] C2H6O [=] \\\\pu{3.150 moles}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"C2H6O","slot":"44_49"},{"tag":"value_condition","content":"3.150 moles","slot":"113_124"}]},{"type":"physical unit","value":"percent composition [OF] C2H6O in the beverage [=] \\\\pu{7.700%}","valueExpand":[{"tag":"property_condition","content":"percent composition","slot":"ActionToClass"},{"tag":"subject_condition","content":"C2H6O in the beverage","slot":"-1_-1"},{"tag":"value_condition","content":"7.700%","slot":"28_34"}]}]	1		0
167052470	https://socratic.org/questions/ethane-c-2h-6-reacts-with-molecular-oxygen-to-produce-carbon-dioxide-and-water-h	Ethane, C2H6, reacts with molecular oxygen to produce carbon dioxide and water. How do you write the balanced chemical equation for this reaction?	[{"type":"other","value":"balanced_equation"}]	[{"type":"chemical equation","value":"2 C2H6 + 7 O2 -> 4 CO2 + 6 H2O"}]	[{"type":"other","value":"C2H6 reacts with molecular oxygen to produce carbon dioxide and water."}]	[]		0	QAReview	 Ethane, #C_2H_6#, reacts with molecular oxygen to produce carbon dioxide and water. How do you write the balanced chemical equation for this reaction?	0	Ethane, C2H6, reacts with molecular oxygen to produce carbon dioxide and water. How do you write the balanced chemical equation for this reaction?	[{"type":"other","value":"balanced_equation","valueExpand":[{"tag":"equation_qv","content":"","slot":"ActionToClass"}]}]	[{"type":"other","value":"C2H6 reacts with molecular oxygen to produce carbon dioxide and water.","valueExpand":[{"tag":"other_condition","content":"C2H6 reacts with molecular oxygen to produce carbon dioxide and water.","slot":"ActionToClass"}]}]	0		0
167052471	https://socratic.org/questions/a-143-1-g-sample-of-a-compound-contains-53-4-g-of-carbon-6-9-g-of-hydrogen-43-g-	A 143.1 g sample of a compound contains 53.4 g of carbon, 6.9 g of hydrogen, 43 g of nitrogen, and some amount of oxygen. What is the mass percent of oxygen in the compound?	[{"type":"physical unit","value":"Mass percent [OF] oxygen in the compound"}]	[{"type":"physical unit","value":"27.81%"}]	[{"type":"physical unit","value":"Mass [OF] compound sample [=] \\pu{143.1 g}"},{"type":"physical unit","value":"Mass [OF] carbon in the compound [=] \\pu{53.4 g}"},{"type":"physical unit","value":"Mass [OF] hydrogen in the compound [=] \\pu{6.9 g}"},{"type":"physical unit","value":"Mass [OF] nitrogen in the compound [=] \\pu{43 g}"},{"type":"substance name","value":"Oxygen"}]	[]		0	QAReview	A 143.1 g sample of a compound contains 53.4 g of carbon, 6.9 g of hydrogen, 43 g of nitrogen, and some amount of oxygen. What is the mass percent of oxygen in the compound?	0	A 143.1 g sample of a compound contains 53.4 g of carbon, 6.9 g of hydrogen, 43 g of nitrogen, and some amount of oxygen. What is the mass percent of oxygen in the compound?	[{"type":"physical unit","value":"Mass percent [OF] oxygen in the compound","valueExpand":[{"tag":"property_qv","content":"Mass percent","slot":"ActionToClass"},{"tag":"subject_qv","content":"oxygen in the compound","slot":"150_172"}]}]	[{"type":"physical unit","value":"Mass [OF] compound sample [=] \\\\pu{143.1 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"compound sample","slot":"-1_-1"},{"tag":"value_condition","content":"143.1 g","slot":"2_9"}]},{"type":"physical unit","value":"Mass [OF] carbon in the compound [=] \\\\pu{53.4 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"carbon in the compound","slot":"-1_-1"},{"tag":"value_condition","content":"53.4 g","slot":"40_46"}]},{"type":"physical unit","value":"Mass [OF] hydrogen in the compound [=] \\\\pu{6.9 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"hydrogen in the compound","slot":"-1_-1"},{"tag":"value_condition","content":"6.9 g","slot":"58_63"}]},{"type":"physical unit","value":"Mass [OF] nitrogen in the compound [=] \\\\pu{43 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"nitrogen in the compound","slot":"-1_-1"},{"tag":"value_condition","content":"43 g","slot":"77_81"}]},{"type":"substance name","value":"Oxygen","valueExpand":[{"tag":"substance_condition","content":"Oxygen","slot":"114_120"}]}]	4		0
167052472	https://socratic.org/questions/the-temperature-of-15-ml-of-a-strong-acid-increases-by-2-degree-centigrade-when-	The temperature of a 15 mL strong acid solution increases by 2 ℃ when 15 mL of a strong base is added. By how much should the temperature increase if 5 mL of each are mixed?	[{"type":"physical unit","value":"Increased temperature2 [OF] the mixed solution [IN] ℃"}]	[{"type":"physical unit","value":"2.00 ℃"}]	[{"type":"physical unit","value":"Volume1 [OF] the strong acid [=] \\pu{15 mL}"},{"type":"physical unit","value":"Volume2 [OF] the strong acid [=] \\pu{5 mL}"},{"type":"physical unit","value":"Volume1 [OF] the strong base [=] \\pu{15 mL}"},{"type":"physical unit","value":"Volume2 [OF] the strong base [=] \\pu{5 mL}"},{"type":"physical unit","value":"Increased temperature1 [OF] the strong acid solution added strong base [=] \\pu{2 ℃}"}]	[]		0	QAReview	The temperature of a #"15-mL"# strong acid solution increases by #2^@"C"# when #"15 mL"# of a strong base is added. By how much should the temperature increase if #"5 mL"# of each are mixed? 	0	The temperature of a 15 mL strong acid solution increases by 2 °C when 15 mL of a strong base is added. By how much should the temperature increase if 5 mL of each are mixed?	[{"type":"physical unit","value":"Increased temperature2 [OF] the mixed solution [IN] ℃","valueExpand":[{"tag":"property_qv","content":"Increased temperature2","slot":"ActionToClass"},{"tag":"subject_qv","content":"the mixed solution","slot":"-1_-1"},{"tag":"unit_qv","content":"°C","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Volume1 [OF] the strong acid [=] \\\\pu{15 mL}","valueExpand":[{"tag":"property_condition","content":"Volume1","slot":"ActionToClass"},{"tag":"subject_condition","content":"the strong acid","slot":"-1_-1"},{"tag":"value_condition","content":"15 mL","slot":"21_26"}]},{"type":"physical unit","value":"Volume2 [OF] the strong acid [=] \\\\pu{5 mL}","valueExpand":[{"tag":"property_condition","content":"Volume2","slot":"ActionToClass"},{"tag":"subject_condition","content":"the strong acid","slot":"-1_-1"},{"tag":"value_condition","content":"5 mL","slot":"22_26"}]},{"type":"physical unit","value":"Volume1 [OF] the strong base [=] \\\\pu{15 mL}","valueExpand":[{"tag":"property_condition","content":"Volume1","slot":"ActionToClass"},{"tag":"subject_condition","content":"the strong base","slot":"-1_-1"},{"tag":"value_condition","content":"15 mL","slot":"21_26"}]},{"type":"physical unit","value":"Volume2 [OF] the strong base [=] \\\\pu{5 mL}","valueExpand":[{"tag":"property_condition","content":"Volume2","slot":"ActionToClass"},{"tag":"subject_condition","content":"the strong base","slot":"-1_-1"},{"tag":"value_condition","content":"5 mL","slot":"22_26"}]},{"type":"physical unit","value":"Increased temperature1 [OF] the strong acid solution added strong base [=] \\\\pu{2 ℃}","valueExpand":[{"tag":"property_condition","content":"Increased temperature1","slot":"ActionToClass"},{"tag":"subject_condition","content":"the strong acid solution added strong base","slot":"-1_-1"},{"tag":"value_condition","content":"2 °C","slot":"61_65"}]}]	6		0
167052473	https://socratic.org/questions/583e29bb7c014963f9c8b7bd	200 ml of 0.1 M sodium hydroxide is mixed with 100 ml of 0.2 M ethanoic acid. What is the pH of the resulting solution?	[{"type":"physical unit","value":"PH [OF] the resulting solution"}]	[{"type":"physical unit","value":"8.79"}]	[{"type":"physical unit","value":"Molarity [OF] sodium hydroxide [=] \\pu{0.1 M}"},{"type":"physical unit","value":"Volume [OF] sodium hydroxide [=] \\pu{200 ml}"},{"type":"physical unit","value":"Molarity [OF] ethanoic acid [=] \\pu{0.2 M}"},{"type":"physical unit","value":"Volume [OF] ethanoic acid [=] \\pu{100 ml}"}]	[]		0	QAReview	200 ml of 0.1 M sodium hydroxide is mixed with 100 ml of 0.2 M ethanoic acid. What is the pH of the resulting solution?	0	200 ml of 0.1 M sodium hydroxide is mixed with 100 ml of 0.2 M ethanoic acid. What is the pH of the resulting solution?	[{"type":"physical unit","value":"PH [OF] the resulting solution","valueExpand":[{"tag":"property_qv","content":"PH","slot":"ActionToClass"},{"tag":"subject_qv","content":"the resulting solution","slot":"96_118"}]}]	[{"type":"physical unit","value":"Molarity [OF] sodium hydroxide [=] \\\\pu{0.1 M}","valueExpand":[{"tag":"property_condition","content":"Molarity","slot":"ActionToClass"},{"tag":"subject_condition","content":"sodium hydroxide","slot":"16_32"},{"tag":"value_condition","content":"0.1 M","slot":"10_15"}]},{"type":"physical unit","value":"Volume [OF] sodium hydroxide [=] \\\\pu{200 ml}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"sodium hydroxide","slot":"16_32"},{"tag":"value_condition","content":"200 ml","slot":"0_6"}]},{"type":"physical unit","value":"Molarity [OF] ethanoic acid [=] \\\\pu{0.2 M}","valueExpand":[{"tag":"property_condition","content":"Molarity","slot":"ActionToClass"},{"tag":"subject_condition","content":"ethanoic acid","slot":"63_76"},{"tag":"value_condition","content":"0.2 M","slot":"57_62"}]},{"type":"physical unit","value":"Volume [OF] ethanoic acid [=] \\\\pu{100 ml}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"ethanoic acid","slot":"63_76"},{"tag":"value_condition","content":"100 ml","slot":"47_53"}]}]	0		0
167052474	https://socratic.org/questions/how-many-moles-of-gas-are-in-a-volume-of-63-3-l-at-stp	How many moles of gas are in a volume of 63.3 L at STP?	[{"type":"physical unit","value":"Mole [OF] gas [IN] moles"}]	[{"type":"physical unit","value":"2.82 moles"}]	[{"type":"other","value":"STP"},{"type":"physical unit","value":"Volume [OF] gas [=] \\pu{63.3 L}"}]	[]		0	QAReview	How many moles of gas are in a volume of 63.3 L at STP? 	0	How many moles of gas are in a volume of 63.3 L at STP?	[{"type":"physical unit","value":"Mole [OF] gas [IN] moles","valueExpand":[{"tag":"property_qv","content":"Mole","slot":"ActionToClass"},{"tag":"subject_qv","content":"gas","slot":"18_21"},{"tag":"unit_qv","content":"moles","slot":"ActionToClass"}]}]	[{"type":"other","value":"STP","valueExpand":[{"tag":"other_condition","content":"STP","slot":"ActionToClass"}]},{"type":"physical unit","value":"Volume [OF] gas [=] \\\\pu{63.3 L}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"gas","slot":"18_21"},{"tag":"value_condition","content":"63.3 L","slot":"41_47"}]}]	0		0
167052475	https://socratic.org/questions/58e9aaa611ef6b6b5697db47	What is the limiting reagent when 12.5 lb pentane are reacted with a 12.5 lb mass of dioxygen gas?	[{"type":"other","value":"chemical formula"}]	[{"type":"chemical equation","value":"O2"}]	[{"type":"physical unit","value":"Mass [OF] pentane [=] \\pu{12.5 lb}"},{"type":"physical unit","value":"Mass [OF] dioxygen gas [=] \\pu{12.5 lb}"},{"type":"other","value":"Limiting reagent"}]	[]		0	QAReview	What is the limiting reagent when #12.5*lb# pentane are reacted with a #12.5*lb# mass of dioxygen gas?	0	What is the limiting reagent when 12.5 lb pentane are reacted with a 12.5 lb mass of dioxygen gas?	[{"type":"other","value":"chemical formula","valueExpand":[{"tag":"formula_qv","content":"","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Mass [OF] pentane [=] \\\\pu{12.5 lb}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"pentane","slot":"42_49"},{"tag":"value_condition","content":"12.5 lb","slot":"34_41"}]},{"type":"physical unit","value":"Mass [OF] dioxygen gas [=] \\\\pu{12.5 lb}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"dioxygen gas","slot":"85_97"},{"tag":"value_condition","content":"12.5 lb","slot":"34_41"}]},{"type":"other","value":"Limiting reagent","valueExpand":[{"tag":"other_condition","content":"Limiting reagent","slot":"ActionToClass"}]}]	0		0
